chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	468724894	105.57	0	817
BdenJEL423_SC01_region	4440149	468724894	105.57	0	817
BdenJEL423_SC02	2313122	256397205	110.84	0	2874
BdenJEL423_SC02_region	2313122	256397205	110.84	0	2874
BdenJEL423_SC03	1829408	191817422	104.85	0	6375
BdenJEL423_SC03_region	1829408	191817422	104.85	0	6375
BdenJEL423_SC04	1803316	189239122	104.94	0	415
BdenJEL423_SC04_region	1803316	189239122	104.94	0	415
BdenJEL423_SC05	1707251	176109491	103.15	0	2242
BdenJEL423_SC05_region	1707251	176109491	103.15	0	2242
BdenJEL423_SC06	1545501	160538044	103.87	0	2405
BdenJEL423_SC06_region	1545501	160538044	103.87	0	2405
BdenJEL423_SC07	1398854	146108893	104.45	0	3235
BdenJEL423_SC07_region	1398854	146108893	104.45	0	3235
BdenJEL423_SC08	1069847	114195063	106.74	0	4256
BdenJEL423_SC08_region	1069847	114195063	106.74	0	4256
BdenJEL423_SC09	1057463	107028488	101.21	0	548
BdenJEL423_SC09_region	1057463	107028488	101.21	0	548
BdenJEL423_SC10	1012305	103870988	102.61	0	2841
BdenJEL423_SC10_region	1012305	103870988	102.61	0	2841
BdenJEL423_SC11	979369	97732840	99.79	0	687
BdenJEL423_SC11_region	979369	97732840	99.79	0	687
BdenJEL423_SC12	937107	87783511	93.68	0	638
BdenJEL423_SC12_region	937107	87783511	93.68	0	638
BdenJEL423_SC13	898261	97748729	108.82	0	2167
BdenJEL423_SC13_region	898261	97748729	108.82	0	2167
BdenJEL423_SC14	857155	198025634	231.03	0	6832
BdenJEL423_SC14_region	857155	198025634	231.03	0	6832
BdenJEL423_SC15	557602	58511092	104.93	0	1689
BdenJEL423_SC15_region	557602	58511092	104.93	0	1689
BdenJEL423_SC16	498254	40551088	81.39	0	731
BdenJEL423_SC16_region	498254	40551088	81.39	0	731
BdenJEL423_SC17	243426	21313589	87.56	0	327
BdenJEL423_SC17_region	243426	21313589	87.56	0	327
BdenJEL423_SC18	48566	6754196	139.07	0	1710
BdenJEL423_SC18_region	48566	6754196	139.07	0	1710
BdenJEL423_SC19	69118	3367823	48.73	0	240
BdenJEL423_SC19_region	69118	3367823	48.73	0	240
BdenJEL423_SC20	45066	4230234	93.87	0	521
BdenJEL423_SC20_region	45066	4230234	93.87	0	521
BdenJEL423_SC21	28371	2581649	91.00	0	177
BdenJEL423_SC21_region	28371	2581649	91.00	0	177
BdenJEL423_SC22	17531	580403	33.11	0	186
BdenJEL423_SC22_region	17531	580403	33.11	0	186
BdenJEL423_SC23	15724	5147658	327.38	0	2626
BdenJEL423_SC23_region	15724	5147658	327.38	0	2626
BdenJEL423_SC24	15635	1105493	70.71	0	227
BdenJEL423_SC24_region	15635	1105493	70.71	0	227
BdenJEL423_SC25	13302	1252688	94.17	0	549
BdenJEL423_SC25_region	13302	1252688	94.17	0	549
BdenJEL423_SC26	12287	1389629	113.10	1	424
BdenJEL423_SC26_region	12287	1389629	113.10	1	424
BdenJEL423_SC27	11745	3365880	286.58	0	2925
BdenJEL423_SC27_region	11745	3365880	286.58	0	2925
BdenJEL423_SC28	11715	1008680	86.10	0	255
BdenJEL423_SC28_region	11715	1008680	86.10	0	255
BdenJEL423_SC29	10519	642435	61.07	0	182
BdenJEL423_SC29_region	10519	642435	61.07	0	182
BdenJEL423_SC30	9825	878199	89.38	0	221
BdenJEL423_SC30_region	9825	878199	89.38	0	221
BdenJEL423_SC31	9499	722504	76.06	0	211
BdenJEL423_SC31_region	9499	722504	76.06	0	211
BdenJEL423_SC32	9394	1977367	210.49	0	1665
BdenJEL423_SC32_region	9394	1977367	210.49	0	1665
BdenJEL423_SC33	8891	826066	92.91	0	213
BdenJEL423_SC33_region	8891	826066	92.91	0	213
BdenJEL423_SC34	8868	587781	66.28	0	221
BdenJEL423_SC34_region	8868	587781	66.28	0	221
BdenJEL423_SC35	14477	5456837	376.93	0	4056
BdenJEL423_SC35_region	14477	5456837	376.93	0	4056
BdenJEL423_SC36	8411	562772	66.91	0	240
BdenJEL423_SC36_region	8411	562772	66.91	0	240
BdenJEL423_SC37	8246	593764	72.01	0	209
BdenJEL423_SC37_region	8246	593764	72.01	0	209
BdenJEL423_SC38	7919	942902	119.07	0	216
BdenJEL423_SC38_region	7919	942902	119.07	0	216
BdenJEL423_SC39	7486	2076564	277.39	0	2865
BdenJEL423_SC39_region	7486	2076564	277.39	0	2865
BdenJEL423_SC40	7373	387550	52.56	0	121
BdenJEL423_SC40_region	7373	387550	52.56	0	121
BdenJEL423_SC41	7250	4067000	560.97	6	1530
BdenJEL423_SC41_region	7250	4067000	560.97	6	1530
BdenJEL423_SC42	7213	853765	118.36	0	378
BdenJEL423_SC42_region	7213	853765	118.36	0	378
BdenJEL423_SC43	7203	492150	68.33	0	181
BdenJEL423_SC43_region	7203	492150	68.33	0	181
BdenJEL423_SC44	7151	262802	36.75	0	128
BdenJEL423_SC44_region	7151	262802	36.75	0	128
BdenJEL423_SC45	7120	490203	68.85	0	139
BdenJEL423_SC45_region	7120	490203	68.85	0	139
BdenJEL423_SC46	7014	446745	63.69	0	199
BdenJEL423_SC46_region	7014	446745	63.69	0	199
BdenJEL423_SC47	6856	2167703	316.18	2	2713
BdenJEL423_SC47_region	6856	2167703	316.18	2	2713
BdenJEL423_SC48	6834	610265	89.30	0	206
BdenJEL423_SC48_region	6834	610265	89.30	0	206
BdenJEL423_SC49	6519	4717066	723.59	0	3190
BdenJEL423_SC49_region	6519	4717066	723.59	0	3190
BdenJEL423_SC50	6174	380136	61.57	0	155
BdenJEL423_SC50_region	6174	380136	61.57	0	155
BdenJEL423_SC51	6095	3441026	564.57	0	2843
BdenJEL423_SC51_region	6095	3441026	564.57	0	2843
BdenJEL423_SC52	6071	392148	64.59	3	140
BdenJEL423_SC52_region	6071	392148	64.59	3	140
BdenJEL423_SC53	6016	5651304	939.38	0	5901
BdenJEL423_SC53_region	6016	5651304	939.38	0	5901
BdenJEL423_SC54	5992	4606149	768.72	0	1946
BdenJEL423_SC54_region	5992	4606149	768.72	0	1946
BdenJEL423_SC55	5977	160517	26.86	0	70
BdenJEL423_SC55_region	5977	160517	26.86	0	70
BdenJEL423_SC56	5808	466073	80.25	0	304
BdenJEL423_SC56_region	5808	466073	80.25	0	304
BdenJEL423_SC57	5752	2376106	413.09	0	3132
BdenJEL423_SC57_region	5752	2376106	413.09	0	3132
BdenJEL423_SC58	8484	5530523	651.88	0	4167
BdenJEL423_SC58_region	8484	5530523	651.88	0	4167
BdenJEL423_SC59	5694	810282	142.30	0	539
BdenJEL423_SC59_region	5694	810282	142.30	0	539
BdenJEL423_SC60	5543	127187	22.95	0	102
BdenJEL423_SC60_region	5543	127187	22.95	0	102
BdenJEL423_SC61	5512	233723	42.40	0	101
BdenJEL423_SC61_region	5512	233723	42.40	0	101
BdenJEL423_SC62	5380	474273	88.15	0	285
BdenJEL423_SC62_region	5380	474273	88.15	0	285
BdenJEL423_SC63	5288	241521	45.67	0	177
BdenJEL423_SC63_region	5288	241521	45.67	0	177
BdenJEL423_SC64	5189	345823	66.65	0	172
BdenJEL423_SC64_region	5189	345823	66.65	0	172
BdenJEL423_SC65	5077	3938551	775.76	3	1829
BdenJEL423_SC65_region	5077	3938551	775.76	3	1829
BdenJEL423_SC66	4922	283309	57.56	0	161
BdenJEL423_SC66_region	4922	283309	57.56	0	161
BdenJEL423_SC67	4755	314293	66.10	0	216
BdenJEL423_SC67_region	4755	314293	66.10	0	216
BdenJEL423_SC68	4529	5286257	1167.20	13	4984
BdenJEL423_SC68_region	4529	5286257	1167.20	13	4984
BdenJEL423_SC69	2608	2178812	835.43	0	2052
BdenJEL423_SC69_region	2608	2178812	835.43	0	2052
BdenJEL423_mito	175284	140397842	800.97	0	1771
BdenJEL423_mito_region	175284	140397842	800.97	0	1771
total	23897668	2753878721	115.24	0	6832
total_region	23897668	2753878721	115.24	0	6832
