chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	317567482	71.52	0	546
BdenJEL423_SC01_region	4440149	317567482	71.52	0	546
BdenJEL423_SC02	2313122	178591161	77.21	0	3194
BdenJEL423_SC02_region	2313122	178591161	77.21	0	3194
BdenJEL423_SC03	1829408	150074176	82.03	0	4428
BdenJEL423_SC03_region	1829408	150074176	82.03	0	4428
BdenJEL423_SC04	1803316	128558876	71.29	0	365
BdenJEL423_SC04_region	1803316	128558876	71.29	0	365
BdenJEL423_SC05	1707251	121794924	71.34	0	1178
BdenJEL423_SC05_region	1707251	121794924	71.34	0	1178
BdenJEL423_SC06	1545501	113674983	73.55	0	2336
BdenJEL423_SC06_region	1545501	113674983	73.55	0	2336
BdenJEL423_SC07	1398854	110491369	78.99	0	907
BdenJEL423_SC07_region	1398854	110491369	78.99	0	907
BdenJEL423_SC08	1069847	85866427	80.26	0	2924
BdenJEL423_SC08_region	1069847	85866427	80.26	0	2924
BdenJEL423_SC09	1057463	72719703	68.77	0	318
BdenJEL423_SC09_region	1057463	72719703	68.77	0	318
BdenJEL423_SC10	1012305	73047067	72.16	0	1071
BdenJEL423_SC10_region	1012305	73047067	72.16	0	1071
BdenJEL423_SC11	979369	70476598	71.96	0	693
BdenJEL423_SC11_region	979369	70476598	71.96	0	693
BdenJEL423_SC12	937107	65131361	69.50	0	480
BdenJEL423_SC12_region	937107	65131361	69.50	0	480
BdenJEL423_SC13	898261	70716185	78.73	0	1513
BdenJEL423_SC13_region	898261	70716185	78.73	0	1513
BdenJEL423_SC14	857155	200667310	234.11	0	6958
BdenJEL423_SC14_region	857155	200667310	234.11	0	6958
BdenJEL423_SC15	557602	40522269	72.67	0	1235
BdenJEL423_SC15_region	557602	40522269	72.67	0	1235
BdenJEL423_SC16	498254	35012585	70.27	0	333
BdenJEL423_SC16_region	498254	35012585	70.27	0	333
BdenJEL423_SC17	243426	12241376	50.29	0	254
BdenJEL423_SC17_region	243426	12241376	50.29	0	254
BdenJEL423_SC18	48566	6031952	124.20	0	1602
BdenJEL423_SC18_region	48566	6031952	124.20	0	1602
BdenJEL423_SC19	69118	3003046	43.45	0	172
BdenJEL423_SC19_region	69118	3003046	43.45	0	172
BdenJEL423_SC20	45066	2241517	49.74	0	271
BdenJEL423_SC20_region	45066	2241517	49.74	0	271
BdenJEL423_SC21	28371	1959250	69.06	0	110
BdenJEL423_SC21_region	28371	1959250	69.06	0	110
BdenJEL423_SC22	17531	789350	45.03	0	115
BdenJEL423_SC22_region	17531	789350	45.03	0	115
BdenJEL423_SC23	15724	4254112	270.55	0	2897
BdenJEL423_SC23_region	15724	4254112	270.55	0	2897
BdenJEL423_SC24	15635	870360	55.67	0	161
BdenJEL423_SC24_region	15635	870360	55.67	0	161
BdenJEL423_SC25	13302	1253044	94.20	0	494
BdenJEL423_SC25_region	13302	1253044	94.20	0	494
BdenJEL423_SC26	12287	972732	79.17	1	251
BdenJEL423_SC26_region	12287	972732	79.17	1	251
BdenJEL423_SC27	11745	2034353	173.21	0	1266
BdenJEL423_SC27_region	11745	2034353	173.21	0	1266
BdenJEL423_SC28	11715	639231	54.57	0	122
BdenJEL423_SC28_region	11715	639231	54.57	0	122
BdenJEL423_SC29	10519	428085	40.70	0	96
BdenJEL423_SC29_region	10519	428085	40.70	0	96
BdenJEL423_SC30	9825	498856	50.77	0	111
