chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	1071746139	241.38	0	6026
BdenJEL423_SC01_region	4440149	1071746139	241.38	0	6026
BdenJEL423_SC02	2313122	615111804	265.92	0	10130
BdenJEL423_SC02_region	2313122	615111804	265.92	0	10130
BdenJEL423_SC03	1829408	433899377	237.18	0	4881
BdenJEL423_SC03_region	1829408	433899377	237.18	0	4881
BdenJEL423_SC04	1803316	425944331	236.20	0	1233
BdenJEL423_SC04_region	1803316	425944331	236.20	0	1233
BdenJEL423_SC05	1707251	629145507	368.51	0	6523
BdenJEL423_SC05_region	1707251	629145507	368.51	0	6523
BdenJEL423_SC06	1545501	373531857	241.69	0	6120
BdenJEL423_SC06_region	1545501	373531857	241.69	0	6120
BdenJEL423_SC07	1398854	333097703	238.12	0	4635
BdenJEL423_SC07_region	1398854	333097703	238.12	0	4635
BdenJEL423_SC08	1069847	258640523	241.75	0	7492
BdenJEL423_SC08_region	1069847	258640523	241.75	0	7492
BdenJEL423_SC09	1057463	244403015	231.12	0	1723
BdenJEL423_SC09_region	1057463	244403015	231.12	0	1723
BdenJEL423_SC10	1012305	245953357	242.96	0	1935
BdenJEL423_SC10_region	1012305	245953357	242.96	0	1935
BdenJEL423_SC11	979369	231463414	236.34	0	2001
BdenJEL423_SC11_region	979369	231463414	236.34	0	2001
BdenJEL423_SC12	937107	205491309	219.28	0	2015
BdenJEL423_SC12_region	937107	205491309	219.28	0	2015
BdenJEL423_SC13	898261	276763372	308.11	0	15653
BdenJEL423_SC13_region	898261	276763372	308.11	0	15653
BdenJEL423_SC14	857155	303107283	353.62	0	5273
BdenJEL423_SC14_region	857155	303107283	353.62	0	5273
BdenJEL423_SC15	557602	150434149	269.79	0	1919
BdenJEL423_SC15_region	557602	150434149	269.79	0	1919
BdenJEL423_SC16	498254	113772892	228.34	0	1573
BdenJEL423_SC16_region	498254	113772892	228.34	0	1573
BdenJEL423_SC17	243426	55858206	229.47	0	1227
BdenJEL423_SC17_region	243426	55858206	229.47	0	1227
BdenJEL423_SC18	48566	13779674	283.73	0	5952
BdenJEL423_SC18_region	48566	13779674	283.73	0	5952
BdenJEL423_SC19	69118	9715154	140.56	0	1052
BdenJEL423_SC19_region	69118	9715154	140.56	0	1052
BdenJEL423_SC20	45066	14119568	313.31	0	1744
BdenJEL423_SC20_region	45066	14119568	313.31	0	1744
BdenJEL423_SC21	28371	6561137	231.26	0	452
BdenJEL423_SC21_region	28371	6561137	231.26	0	452
BdenJEL423_SC22	17531	2674079	152.53	0	755
BdenJEL423_SC22_region	17531	2674079	152.53	0	755
BdenJEL423_SC23	15724	7866573	500.29	0	2499
BdenJEL423_SC23_region	15724	7866573	500.29	0	2499
BdenJEL423_SC24	15635	3273007	209.34	0	1268
BdenJEL423_SC24_region	15635	3273007	209.34	0	1268
BdenJEL423_SC25	13302	3626149	272.60	0	1188
BdenJEL423_SC25_region	13302	3626149	272.60	0	1188
BdenJEL423_SC26	12287	4435431	360.99	1	1310
BdenJEL423_SC26_region	12287	4435431	360.99	1	1310
BdenJEL423_SC27	11745	4818445	410.26	0	3320
BdenJEL423_SC27_region	11745	4818445	410.26	0	3320
BdenJEL423_SC28	11715	2912274	248.59	0	884
BdenJEL423_SC28_region	11715	2912274	248.59	0	884
BdenJEL423_SC29	10519	2071876	196.97	0	1091
BdenJEL423_SC29_region	10519	2071876	196.97	0	1091
BdenJEL423_SC30	9825	2166192	220.48	0	1350
BdenJEL423_SC30_region	9825	2166192	220.48	0	1350
BdenJEL423_SC31	9499	1222901	128.74	0	449
BdenJEL423_SC31_region	9499	1222901	128.74	0	449
BdenJEL423_SC32	9394	4659857	496.05	0	3879
BdenJEL423_SC32_region	9394	4659857	496.05	0	3879
BdenJEL423_SC33	8891	2759046	310.32	0	505
BdenJEL423_SC33_region	8891	2759046	310.32	0	505
BdenJEL423_SC34	8868	1387048	156.41	0	634
BdenJEL423_SC34_region	8868	1387048	156.41	0	634
BdenJEL423_SC35	14477	6039165	417.16	0	3438
BdenJEL423_SC35_region	14477	6039165	417.16	0	3438
BdenJEL423_SC36	8411	1527885	181.65	0	792
