chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	149895261	33.76	0	2386
BdenJEL423_SC01_region	4440149	149895261	33.76	0	2386
BdenJEL423_SC02	2313122	89549884	38.71	0	1762
BdenJEL423_SC02_region	2313122	89549884	38.71	0	1762
BdenJEL423_SC03	1829408	65105316	35.59	0	1135
BdenJEL423_SC03_region	1829408	65105316	35.59	0	1135
BdenJEL423_SC04	1803316	59504280	33.00	0	883
BdenJEL423_SC04_region	1803316	59504280	33.00	0	883
BdenJEL423_SC05	1707251	56834303	33.29	0	929
BdenJEL423_SC05_region	1707251	56834303	33.29	0	929
BdenJEL423_SC06	1545501	55862862	36.15	0	1511
BdenJEL423_SC06_region	1545501	55862862	36.15	0	1511
BdenJEL423_SC07	1398854	48319411	34.54	0	762
BdenJEL423_SC07_region	1398854	48319411	34.54	0	762
BdenJEL423_SC08	1069847	39069607	36.52	0	2211
BdenJEL423_SC08_region	1069847	39069607	36.52	0	2211
BdenJEL423_SC09	1057463	34696431	32.81	0	302
BdenJEL423_SC09_region	1057463	34696431	32.81	0	302
BdenJEL423_SC10	1012305	34245332	33.83	0	1039
BdenJEL423_SC10_region	1012305	34245332	33.83	0	1039
BdenJEL423_SC11	979369	33313710	34.02	0	549
BdenJEL423_SC11_region	979369	33313710	34.02	0	549
BdenJEL423_SC12	937107	30933040	33.01	0	617
BdenJEL423_SC12_region	937107	30933040	33.01	0	617
BdenJEL423_SC13	898261	33472797	37.26	0	2076
BdenJEL423_SC13_region	898261	33472797	37.26	0	2076
BdenJEL423_SC14	857155	149679491	174.62	0	9084
BdenJEL423_SC14_region	857155	149679491	174.62	0	9084
BdenJEL423_SC15	557602	18459812	33.11	0	1074
BdenJEL423_SC15_region	557602	18459812	33.11	0	1074
BdenJEL423_SC16	498254	16237257	32.59	0	983
BdenJEL423_SC16_region	498254	16237257	32.59	0	983
BdenJEL423_SC17	243426	8540365	35.08	0	285
BdenJEL423_SC17_region	243426	8540365	35.08	0	285
BdenJEL423_SC18	48566	3718669	76.57	0	1320
BdenJEL423_SC18_region	48566	3718669	76.57	0	1320
BdenJEL423_SC19	69118	1479139	21.40	0	186
BdenJEL423_SC19_region	69118	1479139	21.40	0	186
BdenJEL423_SC20	45066	2090288	46.38	0	259
BdenJEL423_SC20_region	45066	2090288	46.38	0	259
BdenJEL423_SC21	28371	858268	30.25	0	83
BdenJEL423_SC21_region	28371	858268	30.25	0	83
BdenJEL423_SC22	17531	508441	29.00	0	101
BdenJEL423_SC22_region	17531	508441	29.00	0	101
BdenJEL423_SC23	15724	2845176	180.94	0	1952
BdenJEL423_SC23_region	15724	2845176	180.94	0	1952
BdenJEL423_SC24	15635	556973	35.62	0	109
BdenJEL423_SC24_region	15635	556973	35.62	0	109
BdenJEL423_SC25	13302	418448	31.46	0	168
BdenJEL423_SC25_region	13302	418448	31.46	0	168
BdenJEL423_SC26	12287	529689	43.11	0	142
BdenJEL423_SC26_region	12287	529689	43.11	0	142
BdenJEL423_SC27	11745	1499853	127.70	0	680
BdenJEL423_SC27_region	11745	1499853	127.70	0	680
BdenJEL423_SC28	11715	409273	34.94	0	132
BdenJEL423_SC28_region	11715	409273	34.94	0	132
BdenJEL423_SC29	10519	284048	27.00	0	101
BdenJEL423_SC29_region	10519	284048	27.00	0	101
BdenJEL423_SC30	9825	271474	27.63	0	101
BdenJEL423_SC30_region	9825	271474	27.63	0	101
BdenJEL423_SC31	9499	480288	50.56	0	110
BdenJEL423_SC31_region	9499	480288	50.56	0	110
BdenJEL423_SC32	9394	1000460	106.50	0	661
BdenJEL423_SC32_region	9394	1000460	106.50	0	661
BdenJEL423_SC33	8891	279958	31.49	0	132
BdenJEL423_SC33_region	8891	279958	31.49	0	132
BdenJEL423_SC34	8868	272769	30.76	0	90
BdenJEL423_SC34_region	8868	272769	30.76	0	90
BdenJEL423_SC35	14477	5543440	382.91	0	3121
BdenJEL423_SC35_region	14477	5543440	382.91	0	3121
BdenJEL423_SC36	8411	305334	36.30	0	121
BdenJEL423_SC36_region	8411	305334	36.30	0	121
BdenJEL423_SC37	8246	259073	31.42	0	86
BdenJEL423_SC37_region	8246	259073	31.42	0	86
BdenJEL423_SC38	7919	218536	27.60	0	69
BdenJEL423_SC38_region	7919	218536	27.60	0	69
BdenJEL423_SC39	7486	1165427	155.68	0	885
BdenJEL423_SC39_region	7486	1165427	155.68	0	885
BdenJEL423_SC40	7373	103453	14.03	0	37
BdenJEL423_SC40_region	7373	103453	14.03	0	37
BdenJEL423_SC41	7250	16863476	2326.00	44	4198
BdenJEL423_SC41_region	7250	16863476	2326.00	44	4198
BdenJEL423_SC42	7213	308752	42.80	0	265
BdenJEL423_SC42_region	7213	308752	42.80	0	265
BdenJEL423_SC43	7203	181873	25.25	0	66
BdenJEL423_SC43_region	7203	181873	25.25	0	66
BdenJEL423_SC44	7151	210125	29.38	0	65
BdenJEL423_SC44_region	7151	210125	29.38	0	65
BdenJEL423_SC45	7120	223540	31.40	0	79
BdenJEL423_SC45_region	7120	223540	31.40	0	79
BdenJEL423_SC46	7014	196644	28.04	0	90
BdenJEL423_SC46_region	7014	196644	28.04	0	90
BdenJEL423_SC47	6856	2045800	298.40	0	1820
BdenJEL423_SC47_region	6856	2045800	298.40	0	1820
BdenJEL423_SC48	6834	178588	26.13	0	83
BdenJEL423_SC48_region	6834	178588	26.13	0	83
BdenJEL423_SC49	6519	2313178	354.84	0	1131
BdenJEL423_SC49_region	6519	2313178	354.84	0	1131
BdenJEL423_SC50	6174	192433	31.17	0	76
BdenJEL423_SC50_region	6174	192433	31.17	0	76
BdenJEL423_SC51	6095	5171538	848.49	0	4620
BdenJEL423_SC51_region	6095	5171538	848.49	0	4620
BdenJEL423_SC52	6071	126702	20.87	0	56
BdenJEL423_SC52_region	6071	126702	20.87	0	56
BdenJEL423_SC53	6016	5960290	990.74	0	3157
BdenJEL423_SC53_region	6016	5960290	990.74	0	3157
BdenJEL423_SC54	5992	5447779	909.18	0	3854
BdenJEL423_SC54_region	5992	5447779	909.18	0	3854
BdenJEL423_SC55	5977	102116	17.08	0	54
BdenJEL423_SC55_region	5977	102116	17.08	0	54
BdenJEL423_SC56	5808	179487	30.90	0	83
BdenJEL423_SC56_region	5808	179487	30.90	0	83
BdenJEL423_SC57	5752	2869517	498.87	0	2342
BdenJEL423_SC57_region	5752	2869517	498.87	0	2342
BdenJEL423_SC58	8484	4389260	517.36	0	4795
BdenJEL423_SC58_region	8484	4389260	517.36	0	4795
BdenJEL423_SC59	5694	334133	58.68	1	232
BdenJEL423_SC59_region	5694	334133	58.68	1	232
BdenJEL423_SC60	5543	92103	16.62	0	45
BdenJEL423_SC60_region	5543	92103	16.62	0	45
BdenJEL423_SC61	5512	107666	19.53	0	53
BdenJEL423_SC61_region	5512	107666	19.53	0	53
BdenJEL423_SC62	5380	113171	21.04	0	47
BdenJEL423_SC62_region	5380	113171	21.04	0	47
BdenJEL423_SC63	5288	119866	22.67	0	59
BdenJEL423_SC63_region	5288	119866	22.67	0	59
BdenJEL423_SC64	5189	139235	26.83	0	100
BdenJEL423_SC64_region	5189	139235	26.83	0	100
BdenJEL423_SC65	5077	1805898	355.70	2	1294
BdenJEL423_SC65_region	5077	1805898	355.70	2	1294
BdenJEL423_SC66	4922	141666	28.78	0	84
BdenJEL423_SC66_region	4922	141666	28.78	0	84
BdenJEL423_SC67	4755	145553	30.61	0	92
BdenJEL423_SC67_region	4755	145553	30.61	0	92
BdenJEL423_SC68	4529	8372426	1848.63	5	4519
BdenJEL423_SC68_region	4529	8372426	1848.63	5	4519
BdenJEL423_SC69	2608	972320	372.82	0	1166
BdenJEL423_SC69_region	2608	972320	372.82	0	1166
BdenJEL423_mito	175284	340280732	1941.31	0	5291
BdenJEL423_mito_region	175284	340280732	1941.31	0	5291
total	23897668	1348403503	56.42	0	9084
total_region	23897668	1348403503	56.42	0	9084
