chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	615145201	138.54	0	1043
BdenJEL423_SC01_region	4440149	615145201	138.54	0	1043
BdenJEL423_SC02	2313122	375217601	162.21	0	2896
BdenJEL423_SC02_region	2313122	375217601	162.21	0	2896
BdenJEL423_SC03	1829408	310429755	169.69	0	2858
BdenJEL423_SC03_region	1829408	310429755	169.69	0	2858
BdenJEL423_SC04	1803316	286368115	158.80	0	712
BdenJEL423_SC04_region	1803316	286368115	158.80	0	712
BdenJEL423_SC05	1707251	287953272	168.66	0	2310
BdenJEL423_SC05_region	1707251	287953272	168.66	0	2310
BdenJEL423_SC06	1545501	230226757	148.97	0	2238
BdenJEL423_SC06_region	1545501	230226757	148.97	0	2238
BdenJEL423_SC07	1398854	219161846	156.67	0	1750
BdenJEL423_SC07_region	1398854	219161846	156.67	0	1750
BdenJEL423_SC08	1069847	166591239	155.72	0	2562
BdenJEL423_SC08_region	1069847	166591239	155.72	0	2562
BdenJEL423_SC09	1057463	136367809	128.96	0	609
BdenJEL423_SC09_region	1057463	136367809	128.96	0	609
BdenJEL423_SC10	1012305	147352609	145.56	0	1392
BdenJEL423_SC10_region	1012305	147352609	145.56	0	1392
BdenJEL423_SC11	979369	136888680	139.77	0	1846
BdenJEL423_SC11_region	979369	136888680	139.77	0	1846
BdenJEL423_SC12	937107	122968223	131.22	0	992
BdenJEL423_SC12_region	937107	122968223	131.22	0	992
BdenJEL423_SC13	898261	130529324	145.31	0	3556
BdenJEL423_SC13_region	898261	130529324	145.31	0	3556
BdenJEL423_SC14	857155	231441429	270.01	0	8993
BdenJEL423_SC14_region	857155	231441429	270.01	0	8993
BdenJEL423_SC15	557602	78776868	141.28	0	1525
BdenJEL423_SC15_region	557602	78776868	141.28	0	1525
BdenJEL423_SC16	498254	57254581	114.91	0	615
BdenJEL423_SC16_region	498254	57254581	114.91	0	615
BdenJEL423_SC17	243426	24553436	100.87	0	371
BdenJEL423_SC17_region	243426	24553436	100.87	0	371
BdenJEL423_SC18	48566	8861632	182.47	0	2253
BdenJEL423_SC18_region	48566	8861632	182.47	0	2253
BdenJEL423_SC19	69118	6053486	87.58	0	292
BdenJEL423_SC19_region	69118	6053486	87.58	0	292
BdenJEL423_SC20	45066	4149940	92.09	0	544
BdenJEL423_SC20_region	45066	4149940	92.09	0	544
BdenJEL423_SC21	28371	3675532	129.55	1	213
BdenJEL423_SC21_region	28371	3675532	129.55	1	213
