chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	394224571	88.79	0	698
BdenJEL423_SC01_region	4440149	394224571	88.79	0	698
BdenJEL423_SC02	2313122	222401150	96.15	0	1648
BdenJEL423_SC02_region	2313122	222401150	96.15	0	1648
BdenJEL423_SC03	1829408	179611389	98.18	0	1678
BdenJEL423_SC03_region	1829408	179611389	98.18	0	1678
BdenJEL423_SC04	1803316	161317510	89.46	0	460
BdenJEL423_SC04_region	1803316	161317510	89.46	0	460
BdenJEL423_SC05	1707251	153874825	90.13	0	1377
BdenJEL423_SC05_region	1707251	153874825	90.13	0	1377
BdenJEL423_SC06	1545501	141177282	91.35	0	1869
BdenJEL423_SC06_region	1545501	141177282	91.35	0	1869
BdenJEL423_SC07	1398854	139289976	99.57	0	1107
BdenJEL423_SC07_region	1398854	139289976	99.57	0	1107
BdenJEL423_SC08	1069847	102331773	95.65	0	2139
BdenJEL423_SC08_region	1069847	102331773	95.65	0	2139
BdenJEL423_SC09	1057463	93278577	88.21	0	367
BdenJEL423_SC09_region	1057463	93278577	88.21	0	367
BdenJEL423_SC10	1012305	90961964	89.86	0	662
BdenJEL423_SC10_region	1012305	90961964	89.86	0	662
BdenJEL423_SC11	979369	90046486	91.94	0	964
BdenJEL423_SC11_region	979369	90046486	91.94	0	964
BdenJEL423_SC12	937107	82301636	87.83	0	565
BdenJEL423_SC12_region	937107	82301636	87.83	0	565
BdenJEL423_SC13	898261	89621235	99.77	0	1826
BdenJEL423_SC13_region	898261	89621235	99.77	0	1826
BdenJEL423_SC14	857155	154554219	180.31	0	3785
BdenJEL423_SC14_region	857155	154554219	180.31	0	3785
BdenJEL423_SC15	557602	52160797	93.54	0	649
BdenJEL423_SC15_region	557602	52160797	93.54	0	649
BdenJEL423_SC16	498254	44365660	89.04	0	374
BdenJEL423_SC16_region	498254	44365660	89.04	0	374
BdenJEL423_SC17	243426	15826310	65.01	0	271
BdenJEL423_SC17_region	243426	15826310	65.01	0	271
BdenJEL423_SC18	48566	5378283	110.74	0	1000
BdenJEL423_SC18_region	48566	5378283	110.74	0	1000
BdenJEL423_SC19	69118	3729670	53.96	0	201
BdenJEL423_SC19_region	69118	3729670	53.96	0	201
BdenJEL423_SC20	45066	2851282	63.27	0	361
BdenJEL423_SC20_region	45066	2851282	63.27	0	361
BdenJEL423_SC21	28371	2605660	91.84	0	133
BdenJEL423_SC21_region	28371	2605660	91.84	0	133
BdenJEL423_SC22	17531	1040257	59.34	0	166
BdenJEL423_SC22_region	17531	1040257	59.34	0	166
BdenJEL423_SC23	15724	3106265	197.55	0	960
BdenJEL423_SC23_region	15724	3106265	197.55	0	960
BdenJEL423_SC24	15635	1116044	71.38	0	197
BdenJEL423_SC24_region	15635	1116044	71.38	0	197
BdenJEL423_SC25	13302	1508485	113.40	0	666
BdenJEL423_SC25_region	13302	1508485	113.40	0	666
BdenJEL423_SC26	12287	1295970	105.47	0	349
BdenJEL423_SC26_region	12287	1295970	105.47	0	349
BdenJEL423_SC27	11745	1753406	149.29	0	650
BdenJEL423_SC27_region	11745	1753406	149.29	0	650
BdenJEL423_SC28	11715	994573	84.90	0	201
BdenJEL423_SC28_region	11715	994573	84.90	0	201
BdenJEL423_SC29	10519	569443	54.13	0	144
BdenJEL423_SC29_region	10519	569443	54.13	0	144
BdenJEL423_SC30	9825	645887	65.74	0	160
BdenJEL423_SC30_region	9825	645887	65.74	0	160
BdenJEL423_SC31	9499	742941	78.21	0	224
BdenJEL423_SC31_region	9499	742941	78.21	0	224
BdenJEL423_SC32	9394	1474323	156.94	0	491
BdenJEL423_SC32_region	9394	1474323	156.94	0	491
BdenJEL423_SC33	8891	664365	74.72	0	127
BdenJEL423_SC33_region	8891	664365	74.72	0	127
